DATE,OPEN,CLOSE,CHOICES,INDIC1,INDIC2,ACCOUNT,POSITION,MKTVALUE,NETWORTH,FLOW,COMMISSION,HIST_PRICE
2025-07-18,173.63999938964844,172.41000366210938,buy,170.31000061035155,159.62850112915038,40.616167297412176,829,142927.89303588867,142968.50920318608,-0,-0,107.66999816894533
2025-07-21,172.75,171.3800048828125,buy,171.77200012207032,161.00500106811523,40.616167297412176,829,142074.02404785156,142114.64021514897,-0,-0,107.66999816894533
2025-07-22,171.33999633789063,167.02999877929688,buy,171.03800048828126,162.14800109863282,40.616167297412176,829,138467.8689880371,138508.48515533452,-0,-0,107.66999816894533
2025-07-23,169.52999877929688,170.77999877929688,buy,170.9200012207031,163.29200134277343,40.616167297412176,829,141576.6189880371,141617.23515533452,-0,-0,107.66999816894533
2025-07-24,172.44000244140625,173.74000549316406,buy,171.06800231933593,164.26350173950195,40.616167297412176,829,144030.464553833,144071.08072113042,-0,-0,107.66999816894533
2025-07-25,173.61000061035156,173.5,buy,171.28600158691407,165.1875015258789,40.616167297412176,829,143831.5,143872.1161672974,-0,-0,107.66999816894533
2025-07-28,174.02000427246094,176.75,buy,172.36000061035156,166.13750152587892,40.616167297412176,829,146525.75,146566.3661672974,-0,-0,107.66999816894533
2025-07-29,177.9600067138672,175.50999450683594,buy,174.05599975585938,167.0135009765625,40.616167297412176,829,145497.785446167,145538.4016134644,-0,-0,107.66999816894533
2025-07-30,176.50999450683594,179.27000427246094,buy,175.75400085449218,168.31200103759767,40.616167297412176,829,148614.83354187012,148655.44970916753,-0,-0,107.66999816894533
2025-07-31,182.8999938964844,177.8699951171875,buy,176.5799987792969,169.34300079345704,40.616167297412176,829,147454.22595214844,147494.84211944585,-0,-0,107.66999816894533
2025-08-01,174.08999633789063,173.72000122070313,buy,176.6239990234375,170.06200103759767,40.616167297412176,829,144013.8810119629,144054.4971792603,-0,-0,107.66999816894533
2025-08-04,175.16000366210938,180,buy,177.2739990234375,171.15000076293944,40.616167297412176,829,149220,149260.6161672974,-0,-0,107.66999816894533
2025-08-05,179.6199951171875,178.25999450683594,buy,177.8239990234375,172.06300048828126,40.616167297412176,829,147777.535446167,147818.1516134644,-0,-0,107.66999816894533
2025-08-06,176.3300018310547,179.4199981689453,buy,177.85399780273437,172.8900001525879,40.616167297412176,829,148739.17848205566,148779.79464935308,-0,-0,107.66999816894533
2025-08-07,181.57000732421875,180.77000427246097,buy,178.43399963378906,173.72350006103517,40.616167297412176,829,149858.33354187015,149898.94970916756,-0,-0,107.66999816894533
2025-08-08,181.5500030517578,182.6999969482422,buy,180.22999877929686,174.6125,40.616167297412176,829,151458.29747009277,151498.9136373902,-0,-0,107.66999816894533
2025-08-11,182.0500030517578,182.05999755859375,buy,180.64199829101563,175.51199951171876,40.616167297412176,829,150927.73797607422,150968.35414337163,-0,-0,107.66999816894533
2025-08-12,182.9600067138672,183.16000366210935,buy,181.62200012207032,176.1349998474121,40.616167297412176,829,151839.64303588864,151880.25920318605,-0,-0,107.66999816894533
2025-08-13,182.6199951171875,181.58999633789065,buy,182.05599975585938,176.64599990844727,40.616167297412176,829,150538.10696411136,150578.72313140877,-0,-0,107.66999816894533
2025-08-14,179.75,182.02000427246097,buy,182.30599975585938,177.0970001220703,40.616167297412176,829,150894.58354187015,150935.19970916756,-0,-0,107.66999816894533
2025-08-15,181.8800048828125,180.4499969482422,buy,181.8559997558594,177.49899978637694,40.616167297412176,829,149593.04747009277,149633.6636373902,-0,-0,107.66999816894533
2025-08-18,180.6000061035156,182.0099945068359,buy,181.84599914550782,178.03049926757814,40.616167297412176,829,150886.28544616696,150926.90161346438,-0,-0,107.66999816894533
2025-08-19,182.42999267578125,175.63999938964844,buy,180.3419982910156,178.46099929809571,40.616167297412176,829,145605.55949401855,145646.17566131597,-0,-0,107.66999816894533
2025-08-20,175.1699981689453,175.39999389648438,buy,179.10399780273437,178.69199905395507,40.616167297412176,829,145406.59494018555,145447.21110748296,-0,-0,107.66999816894533
2025-08-21,174.85000610351563,174.97999572753906,short,177.69599609375,178.75399856567384,40.616167297412176,829,145058.41645812988,145099.0326254273,-0,-0,107.66999816894533
2025-08-22,172.61000061035156,177.99000549316406,short,177.20399780273436,178.97849884033204,280461.09705886844,-812,-144527.88446044922,135933.21259841922,283253.0110015869,-2832.530110015883,172.61000061035156
2025-08-25,178.35000610351563,179.80999755859375,short,176.76399841308594,179.13149871826172,280461.09705886844,-812,-146005.71801757813,134455.37904129032,-0,-0,172.61000061035156
2025-08-26,180.05999755859375,181.77000427246097,short,177.98999938964843,179.44449920654296,280461.09705886844,-812,-147597.2434692383,132863.85358963013,-0,-0,172.61000061035156
2025-08-27,181.97999572753903,181.6000061035156,short,179.2300018310547,179.5609992980957,280461.09705886844,-812,-147459.20495605466,133001.89210281378,-0,-0,172.61000061035156
2025-08-28,180.82000732421875,180.1699981689453,buy,180.26800231933595,179.6759994506836,280461.09705886844,-812,-146298.0385131836,134163.05854568485,-0,-0,172.61000061035156
2025-08-29,178.11000061035156,174.17999267578125,short,179.50599975585936,179.6989990234375,10.871197814965853,747,130112.4545288086,130123.32572662356,-277673.4909515381,-2776.7349095153622,178.11000061035156
