DATE,OPEN,CLOSE,CHOICES,INDIC1,ACCOUNT,POSITION
2006-03-29,379.94,394.98,null,49.54726548352055,103151.11000000006,0
2006-03-30,389.19,388.44,null,55.89113422797707,103151.11000000006,0
2006-03-31,388.74,390,null,53.984211591660554,103151.11000000006,0
2006-04-03,389.53,389.7,null,50.2986792349428,103151.11000000006,0
2006-04-04,389.9,404.34,null,50.52643063662653,103151.11000000006,0
2006-04-05,408.2,407.99,null,56.08914188820935,103151.11000000006,0
2006-04-06,406.49,411.18,null,64.02209389907112,103151.11000000006,0
2006-04-07,412.41,406.16,null,61.83234421364992,103151.11000000006,0
2006-04-10,407.08,416.38,null,63.39381003201713,103151.11000000006,0
2006-04-11,416.42,409.66,null,67.38513896766878,103151.11000000006,0
2006-04-12,409,408.95,short,72.82704729742996,103151.11000000006,0
2006-04-13,408.63,402.16,null,66.54527188245645,206125.87000000005,-252
2006-04-17,403.45,406.82,null,64.71094781560373,104456.47000000006,0
2006-04-18,407.93,404.24,null,66.04886267902282,104456.47000000006,0
2006-04-19,412.57,410.5,null,67.75806706322058,104456.47000000006,0
2006-04-20,411.01,415,null,61.83879877884162,104456.47000000006,0
2006-04-21,448.9,437.1,null,53.27989120710025,104456.47000000006,0
2006-04-24,439.4,440.5,null,53.17263890383453,104456.47000000006,0
2006-04-25,439.63,427.16,null,52.64735264735274,104456.47000000006,0
2006-04-26,427.74,425.97,null,46.557445043550516,104456.47000000006,0
2006-04-27,422.91,420.03,null,45.30319846635061,104456.47000000006,0
2006-04-28,418.63,417.94,null,47.07923655292086,104456.47000000006,0
2006-05-01,418.47,398.9,null,41.72219374679659,104456.47000000006,0
2006-05-02,401.08,394.8,null,31.235000923020234,104456.47000000006,0
2006-05-03,396.35,394.17,null,32.613723978411834,104456.47000000006,0
2006-05-04,395.03,394.75,null,32.54159053755181,104456.47000000006,0
2006-05-05,397.6,394.3,null,33.56476889506062,104456.47000000006,0
2006-05-08,395.11,394.78,null,32.95482842771068,104456.47000000006,0
2006-05-09,395.7,408.8,null,53.35093122158681,104456.47000000006,0
2006-05-10,408.31,402.98,null,52.10541392151253,104456.47000000006,0
2006-05-11,403.42,387,null,52.56264236902058,104456.47000000006,0
2006-05-12,383.54,374.13,null,53.28791640205536,104456.47000000006,0
2006-05-15,375.93,376.2,null,51.786193129338834,104456.47000000006,0
2006-05-16,375.99,371.3,null,54.30374605555032,104456.47000000006,0
2006-05-17,370.61,374.5,null,49.17378917378912,104456.47000000006,0
2006-05-18,378.78,370.99,null,47.51221526391849,104456.47000000006,0
2006-05-19,373.28,370.02,null,46.68650256965104,104456.47000000006,0
2006-05-22,367.85,370.95,null,48.57712996703101,104456.47000000006,0
2006-05-23,374.21,375.58,null,45.0596163815448,104456.47000000006,0
2006-05-24,377.35,381.25,null,43.07321718671217,104456.47000000006,0
2006-05-25,379.08,382.99,null,40.05220073555577,104456.47000000006,0
2006-05-26,384.55,381.35,null,40.09977431999046,104456.47000000006,0
2006-05-30,378.28,371.94,null,37.42793791574278,104456.47000000006,0
2006-05-31,373.8,371.82,buy,29.682233991333593,104456.47000000006,0
2006-06-01,373.54,382.62,null,35.45737161117763,238.81000000005588,279
2006-06-02,386.84,379.44,null,39.82444162684089,108167.17000000004,0
2006-06-05,376.18,374.44,null,44.483179362035884,108167.17000000004,0
2006-06-06,376.58,389.99,null,54.829102254999334,108167.17000000004,0
2006-06-07,393.24,386.51,null,53.475344076353856,108167.17000000004,0
2006-06-08,387.75,393.3,null,54.519640321817356,108167.17000000004,0
2006-06-09,392.19,386.57,null,55.95628415300548,108167.17000000004,0
2006-06-12,388.34,381.54,null,53.65001746419843,108167.17000000004,0
2006-06-13,380.9,386.52,null,55.153768164920635,108167.17000000004,0
2006-06-14,389.83,384.39,null,57.889349029826484,108167.17000000004,0
2006-06-15,386.62,391,null,58.169632539866015,108167.17000000004,0
2006-06-16,389.1,390.7,null,56.785407315442676,108167.17000000004,0
2006-06-19,390.85,388.14,null,57.05238917674151,108167.17000000004,0
2006-06-20,388.03,387.17,null,60.218756329754925,108167.17000000004,0
2006-06-21,391.06,402.13,null,60.841656918323906,108167.17000000004,0
2006-06-22,401.58,399.95,null,61.59802712700373,108167.17000000004,0
2006-06-23,402.76,404.86,null,61.31627377092283,108167.17000000004,0
2006-06-26,406.75,404.22,null,60.727676711567895,108167.17000000004,0
2006-06-27,405.71,402.32,null,56.01675083138323,108167.17000000004,0
2006-06-28,404.01,406.11,null,56.11180822984735,108167.17000000004,0
2006-06-29,407.99,417.81,null,59.13211652363117,108167.17000000004,0
2006-06-30,415.6,419.33,null,60.22306415222858,108167.17000000004,0
2006-07-03,420.04,423.2,null,63.69482607424733,108167.17000000004,0
2006-07-05,421.52,421.46,null,66.6499448178991,108167.17000000004,0
2006-07-06,423.38,423.19,short,74.4981496018841,108167.17000000004,0
2006-07-07,426.05,420.45,null,69.33897736365277,215957.82000000007,-253
2006-07-10,423.44,418.2,null,68.35280706754061,108827.50000000007,0
2006-07-11,418.51,424.56,null,69.02935971320964,108827.50000000007,0
2006-07-12,422.09,417.25,null,64.92530943235171,108827.50000000007,0
2006-07-13,414,408.83,null,58.53234910985671,108827.50000000007,0
2006-07-14,410.33,403.5,null,54.435321039170816,108827.50000000007,0
2006-07-17,404.63,407.89,null,55.47810074970403,108827.50000000007,0
2006-07-18,409.75,403.05,null,52.59351620947627,108827.50000000007,0
2006-07-19,395.01,399,null,51.44905766187984,108827.50000000007,0
2006-07-20,404.28,387.12,null,46.50069727803312,108827.50000000007,0
2006-07-21,386.14,390.11,null,41.16778371009881,108827.50000000007,0
2006-07-24,392.82,390.9,null,43.206090726446035,108827.50000000007,0
2006-07-25,385.02,389.36,null,44.58887857216557,108827.50000000007,0
2006-07-26,388.2,385.5,null,43.4066485889325,108827.50000000007,0
2006-07-27,387.37,382.4,null,41.41830378533789,108827.50000000007,0
2006-07-28,382,388.12,null,42.8262548262549,108827.50000000007,0
2006-07-31,388,386.6,null,44.58916224473398,108827.50000000007,0
2006-08-01,385.11,375.51,null,41.433349259436305,108827.50000000007,0
2006-08-02,375.6,367.23,null,40.08134590497327,108827.50000000007,0
2006-08-03,364.98,375.39,null,44.658347636498625,108827.50000000007,0
2006-08-04,379.56,373.85,null,45.1272676135565,108827.50000000007,0
2006-08-07,371.5,377.95,null,47.48317631224768,108827.50000000007,0
2006-08-08,382.82,381,null,49.65750211128839,108827.50000000007,0
2006-08-09,382.8,376.94,null,51.25726922761899,108827.50000000007,0
2006-08-10,373.88,374.2,null,52.82125550047345,108827.50000000007,0
2006-08-11,374.4,368.5,null,53.39515116391382,108827.50000000007,0
2006-08-14,371.5,369.43,null,53.3179012345679,108827.50000000007,0
2006-08-15,374.11,380.97,null,55.48197203826341,108827.50000000007,0
2006-08-16,383.48,387.72,null,53.031860226104826,108827.50000000007,0
2006-08-17,386.39,385.8,null,55.531640120533815,108827.50000000007,0
2006-08-18,386.31,383.36,null,56.09441634434197,108827.50000000007,0
2006-08-21,378.1,377.3,null,56.430210515813634,108827.50000000007,0
2006-08-22,377.73,378.29,null,55.94206646838227,108827.50000000007,0
2006-08-23,377.64,373.43,null,59.122591225912316,108827.50000000007,0
2006-08-24,374.44,373.73,null,54.62359217545949,108827.50000000007,0
2006-08-25,373.08,373.26,null,52.84429720776158,108827.50000000007,0
2006-08-28,375.61,380.95,null,51.309616888193986,108827.50000000007,0
2006-08-29,380.78,378.95,null,51.299589603283266,108827.50000000007,0
2006-08-30,379.21,380.75,null,53.30720235178852,108827.50000000007,0
2006-08-31,381.49,378.53,null,56.04790419161689,108827.50000000007,0
2006-09-01,380.99,378.6,null,60.27044430135234,108827.50000000007,0
2006-09-05,379.87,384.36,null,61.73693310280634,108827.50000000007,0
2006-09-06,382.1,380.14,null,57.13453698311013,108827.50000000007,0
2006-09-07,379.39,378.49,null,55.652573529411846,108827.50000000007,0
2006-09-08,376.72,377.85,null,51.4907959554058,108827.50000000007,0
2006-09-11,378.26,384.09,null,58.034083992696296,108827.50000000007,0
2006-09-12,385,391.9,null,60.301190831591875,108827.50000000007,0
2006-09-13,395.15,406.57,null,68.29584889665954,108827.50000000007,0
2006-09-14,404.3,403.98,short,74.431965816901,108827.50000000007,0
2006-09-15,407.48,409.88,short,71.62680299433991,217624.6600000001,-267
2006-09-18,410,414.69,short,73.78542510121453,217624.6600000001,-267
2006-09-19,415.46,403.81,null,60.42078762812443,217624.6600000001,-267
2006-09-20,407.1,397,null,52.59862241703189,108928.96000000008,0
2006-09-21,400.3,406.85,null,55.64263609895437,108928.96000000008,0
2006-09-22,404.98,403.78,null,57.11520027066137,108928.96000000008,0
2006-09-25,405.58,403.98,null,57.801829906222025,108928.96000000008,0
2006-09-26,405.5,406.87,null,55.97277075436121,108928.96000000008,0
2006-09-27,406.3,402.92,null,54.73866040409138,108928.96000000008,0
2006-09-28,404.08,403.58,null,55.080756986895274,108928.96000000008,0
2006-09-29,405.13,401.9,null,58.323714487842985,108928.96000000008,0
2006-10-02,401.9,401.44,null,60.647783101837796,108928.96000000008,0
2006-10-03,401.29,404.04,null,57.43340768927963,108928.96000000008,0
2006-10-04,404.97,415.7,null,56.84735616893911,108928.96000000008,0
2006-10-05,414.7,411.81,null,54.96816515531541,108928.96000000008,0
2006-10-06,410.22,420.5,null,60.91107017250038,108928.96000000008,0
2006-10-09,424.8,429,null,60.58763931104353,108928.96000000008,0
2006-10-10,431.56,426.65,null,65.56218784261169,108928.96000000008,0
2006-10-11,425.02,426.5,short,70.14809773041983,108928.96000000008,0
2006-10-12,428.56,427.44,short,70.55186626975033,217783.20000000007,-254
2006-10-13,427.76,427.3,short,71.35798656681851,217783.20000000007,-254
2006-10-16,427.7,421.75,null,66.86681617593862,217783.20000000007,-254
2006-10-17,420.3,420.64,null,66.1092200680775,111027.00000000007,0
2006-10-18,422.99,419.31,null,65.81700309415052,111027.00000000007,0
2006-10-19,420.23,426.06,null,64.19396998512771,111027.00000000007,0
2006-10-20,458.99,459.67,null,61.9902877083384,111027.00000000007,0
2006-10-23,462.28,480.78,null,65.77036192305381,111027.00000000007,0
2006-10-24,476.28,473.31,null,67.44427164333852,111027.00000000007,0
2006-10-25,477.49,486.6,null,66.74609478422032,111027.00000000007,0
2006-10-26,487.68,485.1,null,67.06061181835459,111027.00000000007,0
2006-10-27,483.9,475.2,null,60.1675066983943,111027.00000000007,0
2006-10-30,474.82,476.57,null,58.64892727237366,111027.00000000007,0
2006-10-31,478.06,476.39,null,61.355635594082635,111027.00000000007,0
2006-11-01,478.76,467.5,null,58.58907286554127,111027.00000000007,0
2006-11-02,467.5,469.91,null,54.21777660787932,111027.00000000007,0
2006-11-03,472.23,471.8,null,54.237764201952146,111027.00000000007,0
2006-11-06,473.77,476.95,null,53.89375966993298,111027.00000000007,0
2006-11-07,476.95,472.57,null,57.05144744310857,111027.00000000007,0
2006-11-08,470.35,475,null,55.77597677513008,111027.00000000007,0
2006-11-09,476.5,472.63,null,56.211841049436615,111027.00000000007,0
2006-11-10,473.78,473.55,null,62.205466540999126,111027.00000000007,0
2006-11-13,474.9,481.03,null,53.09027100799383,111027.00000000007,0
2006-11-14,480.7,489.3,null,55.28467829038735,111027.00000000007,0
2006-11-15,493.43,491.93,null,53.65461847389564,111027.00000000007,0
2006-11-16,495,495.9,null,49.627167370407,111027.00000000007,0
2006-11-17,493.25,498.79,null,55.4197306847484,111027.00000000007,0
2006-11-20,498.4,495.05,null,57.355458674762126,111027.00000000007,0
2006-11-21,496.54,509.65,null,60.89097303634238,111027.00000000007,0
2006-11-22,510.97,508.01,null,69.96856757970366,111027.00000000007,0
2006-11-24,504.5,505,null,69.03918709348889,111027.00000000007,0
2006-11-27,501.37,484.75,null,53.11548392841243,111027.00000000007,0
2006-11-28,481.13,489.5,null,55.96440757342611,111027.00000000007,0
2006-11-29,494.24,484.65,null,52.31721808743509,111027.00000000007,0
2006-11-30,484.19,484.81,null,50.11695428150812,111027.00000000007,0
2006-12-01,485.98,480.8,null,49.27230915201903,111027.00000000007,0
2006-12-04,483,484.85,null,43.688948477303164,111027.00000000007,0
2006-12-05,487.4,487,null,46.59744112738735,111027.00000000007,0
2006-12-06,486.96,488.71,null,41.9014084507042,111027.00000000007,0
2006-12-07,490.23,482.64,null,38.46464646464643,111027.00000000007,0
2006-12-08,481.94,484.11,null,39.37202474746636,111027.00000000007,0
2006-12-11,484.92,483.93,null,40.98822509571622,111027.00000000007,0
2006-12-12,483.85,481.78,null,41.66238343490704,111027.00000000007,0
2006-12-13,484.69,478.99,null,30.936613055818363,111027.00000000007,0
2006-12-14,480.25,482.12,buy,28.910172566558394,111027.00000000007,0
2006-12-15,482.64,480.3,null,33.07258866423604,19.80000000007567,230
2006-12-18,482.51,462.8,null,31.770999172132758,110997.10000000008,0
2006-12-19,461.72,468.63,buy,29.813298395021288,110997.10000000008,0
2006-12-20,470,462.9,null,30.818717410442208,77.10000000007858,236
2006-12-21,464.18,456.2,null,33.008166969147005,109623.58000000007,0
2006-12-22,457.5,455.58,null,34.27561837455829,109623.58000000007,0
2006-12-26,456.52,457.53,null,32.948810382119625,109623.58000000007,0
2006-12-27,460,468.03,null,37.052607658220566,109623.58000000007,0
2006-12-28,467.12,462.56,null,40.00400240144077,109623.58000000007,0
2006-12-29,462.1,460.48,null,42.545493242524124,109623.58000000007,0
2007-01-03,466,467.59,null,41.827389289947064,109623.58000000007,0
2007-01-04,469,483.26,null,48.7947442152552,109623.58000000007,0
2007-01-05,482.5,487.19,null,46.25936477788322,109623.58000000007,0
2007-01-08,487.69,483.58,null,47.048722901910196,109623.58000000007,0
2007-01-09,485.45,485.5,null,45.83973655323812,109623.58000000007,0
2007-01-10,484.43,489.46,null,43.62734073974113,109623.58000000007,0
2007-01-11,497.2,499.72,null,51.855336665686444,109623.58000000007,0
2007-01-12,501.99,505,null,49.540832049306516,109623.58000000007,0
2007-01-16,507.55,504.28,null,53.31652958344375,109623.58000000007,0
2007-01-17,503.39,497.28,null,55.377196004133516,109623.58000000007,0
2007-01-18,494.52,487.83,null,50.4076257368618,109623.58000000007,0
2007-01-19,487.98,489.75,null,50.87588520313071,109623.58000000007,0
2007-01-22,492.5,480.84,null,43.10512532734746,109623.58000000007,0
2007-01-23,480.79,479.05,null,45.00429653933276,109623.58000000007,0
2007-01-24,484.45,499.07,null,48.5547952201,109623.58000000007,0
2007-01-25,501,488.09,null,46.37599665498789,109623.58000000007,0
2007-01-26,490.93,495.84,null,40.78838438514924,109623.58000000007,0
2007-01-29,498,492.47,null,41.21274740886629,109623.58000000007,0
2007-01-30,494,494.32,null,37.052669611916706,109623.58000000007,0
2007-01-31,496.49,501.5,null,40.44840819751084,109623.58000000007,0
2007-02-01,506,481.75,null,33.746065057712435,109623.58000000007,0
2007-02-02,482.61,481.5,null,37.76437611483895,109623.58000000007,0
2007-02-05,477.5,467.16,null,38.912836998611745,109623.58000000007,0
2007-02-06,468.1,471.48,null,35.91001555582141,109623.58000000007,0
2007-02-07,473.82,470.01,null,36.58120352687817,109623.58000000007,0
2007-02-08,468.05,471.03,null,34.5730117767268,109623.58000000007,0
2007-02-09,471.65,461.89,null,36.603095200875345,109623.58000000007,0
2007-02-12,460.68,458.29,null,39.462374652397344,109623.58000000007,0
2007-02-13,459.15,459.1,null,40.03248418533079,109623.58000000007,0
2007-02-14,460,465.93,null,32.51238635817013,109623.58000000007,0
2007-02-15,466,461.47,null,35.363365248783516,109623.58000000007,0
2007-02-16,462.8,469.94,null,37.549287230815885,109623.58000000007,0
2007-02-20,468.47,472.1,null,36.58505154639174,109623.58000000007,0
2007-02-21,469.84,475.86,null,40.924369747899185,109623.58000000007,0
2007-02-22,478.69,475.85,null,42.47322297955213,109623.58000000007,0
2007-02-23,475.75,470.62,null,52.18951902368995,109623.58000000007,0
2007-02-26,472.83,464.93,null,48.268230607502566,109623.58000000007,0
2007-02-27,455,448.77,null,50.568050081150076,109623.58000000007,0
2007-02-28,450.41,449.45,null,54.105263157894775,109623.58000000007,0
2007-03-01,442.67,448.23,null,54.09552376557457,109623.58000000007,0
2007-03-02,445.11,438.68,null,55.03016151002148,109623.58000000007,0
2007-03-05,437.02,440.95,null,56.99203774697738,109623.58000000007,0
2007-03-06,447.47,457.55,null,58.65362944470455,109623.58000000007,0
2007-03-07,462.69,455.64,null,54.0611367667503,109623.58000000007,0
2007-03-08,459.22,454.72,null,54.480071920887035,109623.58000000007,0
2007-03-09,458,452.96,null,54.20393559928442,109623.58000000007,0
2007-03-12,452.57,454.75,null,50.54732775273664,109623.58000000007,0
2007-03-13,450.11,443.03,null,51.09475620975161,109623.58000000007,0
2007-03-14,443.23,448,null,49.943502824858705,109623.58000000007,0
2007-03-15,447.86,446.19,null,50.49985718366173,109623.58000000007,0
2007-03-16,445.65,440.85,null,50.659025787965554,109623.58000000007,0
2007-03-19,443.25,447.23,null,51.11160764160423,109623.58000000007,0
2007-03-20,445.79,445.28,null,54.60078768349436,109623.58000000007,0
2007-03-21,445.3,456.55,null,56.270638183165914,109623.58000000007,0
2007-03-22,455.61,462.04,null,56.77745953506954,109623.58000000007,0
2007-03-23,461.45,461.83,null,55.108019040644386,109623.58000000007,0
2007-03-26,460.55,465,null,55.40520878801098,109623.58000000007,0
2007-03-27,463.55,463.62,null,48.8921775017195,109623.58000000007,0
2007-03-28,461.87,461.88,null,48.63609982588499,109623.58000000007,0
2007-03-29,464.55,460.92,null,49.57479849145889,109623.58000000007,0
2007-03-30,462.1,458.16,null,50.81482604411423,109623.58000000007,0
2007-04-02,457.76,458.53,null,49.740531329873654,109623.58000000007,0
2007-04-03,464.05,472.6,null,58.28555045871557,109623.58000000007,0
2007-04-04,472.14,471.02,null,60.42596178129469,109623.58000000007,0
2007-04-05,471.3,471.51,null,56.31825273010918,109623.58000000007,0
2007-04-09,472.98,468.21,null,56.37101811367877,109623.58000000007,0
2007-04-10,467.09,466.5,null,59.525574499629215,109623.58000000007,0
2007-04-11,466.06,464.53,null,57.884303478104066,109623.58000000007,0
2007-04-12,464,467.39,null,50.93428511442356,109623.58000000007,0
2007-04-13,468.45,466.29,null,46.792636748772054,109623.58000000007,0
2007-04-16,468.46,474.27,null,53.429152720351695,109623.58000000007,0
2007-04-17,473.8,472.8,null,53.42611659447553,109623.58000000007,0
2007-04-18,471.26,476.01,null,58.89062989658408,109623.58000000007,0
2007-04-19,474.5,471.65,null,61.99612744235162,109623.58000000007,0
2007-04-20,490.52,482.48,null,57.530218882718025,109623.58000000007,0
2007-04-23,480.1,479.08,null,60.411663807890136,109623.58000000007,0
2007-04-24,478.61,477.53,null,65.27737855705654,109623.58000000007,0
2007-04-25,480,477.99,null,59.806481339271876,109623.58000000007,0
2007-04-26,478.1,481.18,null,57.920376280866655,109623.58000000007,0
2007-04-27,480.07,479.01,null,64.20468176988715,109623.58000000007,0
2007-04-30,479.15,471.38,null,61.66836751489608,109623.58000000007,0
2007-05-01,472.19,469,null,59.62695356017436,109623.58000000007,0
2007-05-02,468.65,465.78,null,58.626733014114436,109623.58000000007,0
2007-05-03,466.22,473.23,null,63.211353833310106,109623.58000000007,0
2007-05-04,470.12,471.12,null,58.36366087073723,109623.58000000007,0
2007-05-07,472.14,467.27,null,54.91679273827527,109623.58000000007,0
2007-05-08,466.13,466.81,null,48.731563421828845,109623.58000000007,0
2007-05-09,466.15,469.25,null,46.108527131782914,109623.58000000007,0
2007-05-10,467.04,461.47,null,44.24278488545075,109623.58000000007,0
2007-05-11,461.83,466.74,null,50.19455252918288,109623.58000000007,0
2007-05-14,465.48,461.78,null,48.017478556400704,109623.58000000007,0
2007-05-15,461.96,458,null,45.87907839802076,109623.58000000007,0
2007-05-16,462,472.61,null,51.28572935344376,109623.58000000007,0
2007-05-17,472.46,470.96,null,54.2906368033928,109623.58000000007,0
2007-05-18,472.03,470.32,null,53.82694960909276,109623.58000000007,0
2007-05-21,469.53,470.6,null,54.2340491603565,109623.58000000007,0
2007-05-22,473,475.86,null,53.06221488886741,109623.58000000007,0
2007-05-23,480.82,473.97,null,49.256689791873264,109623.58000000007,0
2007-05-24,475.15,474.33,null,48.86312074615596,109623.58000000007,0
2007-05-25,479.7,483.52,null,51.61474979726199,109623.58000000007,0
2007-05-29,485,487.11,null,51.41561712846363,109623.58000000007,0
2007-05-30,484.5,498.6,null,60.71210331201382,109623.58000000007,0
2007-05-31,500.56,497.91,null,62.771285475793135,109623.58000000007,0
2007-06-01,501,500.4,null,67.43386638768507,109623.58000000007,0
2007-06-04,497.91,507.07,null,69.6379162768478,109623.58000000007,0
2007-06-05,509.75,518.84,short,71.8695331026709,109623.58000000007,0
2007-06-06,516.75,518.25,short,71.9327285969676,219174.58000000007,-212
2007-06-07,519.75,515.06,null,67.02078724289755,219174.58000000007,-212
2007-06-08,516.2,515.49,null,67.96161791164123,109740.18000000007,0
2007-06-11,514.02,511.34,null,66.8100530602441,109740.18000000007,0
2007-06-12,508.71,504.77,null,67.99282439705,109740.18000000007,0
2007-06-13,507.09,505.24,short,70.64882784750179,109740.18000000007,0
2007-06-14,505.38,502.84,short,74.44791016843413,219407.64000000007,-217
2007-06-15,508.19,505.89,short,73.09812568908484,219407.64000000007,-217
2007-06-18,506.18,515.2,short,75.44448171754442,219407.64000000007,-217
2007-06-19,514.01,514.31,short,74.67566165023347,219407.64000000007,-217
2007-06-20,516.96,509.97,null,66.75852566310705,219407.64000000007,-217
2007-06-21,510.98,514.11,null,64.74530831099183,108524.98000000007,0
2007-06-22,516.42,524.98,null,64.44523498952522,108524.98000000007,0
2007-06-25,528.98,527.42,null,63.487811411733105,108524.98000000007,0
2007-06-26,532.73,530.26,null,60.22742474916378,108524.98000000007,0
2007-06-27,525,526.29,null,60.00269070361886,108524.98000000007,0
2007-06-28,524.88,525.01,null,57.33151571951935,108524.98000000007,0
2007-06-29,526.02,522.7,null,54.890284688800044,108524.98000000007,0
2007-07-02,525.49,530.38,null,55.56374729884323,108524.98000000007,0
2007-07-03,531.06,534.34,null,56.00878569187327,108524.98000000007,0
2007-07-05,535.56,541.63,null,56.036063569682156,108524.98000000007,0
2007-07-06,541.25,539.4,null,56.93657324741868,108524.98000000007,0
2007-07-09,543,542.56,null,59.51472855635795,108524.98000000007,0
2007-07-10,543.79,543.34,null,58.61776552893791,108524.98000000007,0
2007-07-11,543.61,544.47,null,59.10328933584755,108524.98000000007,0
2007-07-12,545.86,545.33,null,69.91820982190288,108524.98000000007,0
2007-07-13,547.91,552.16,short,70.73069900437534,108524.98000000007,0
2007-07-16,550.3,552.99,null,65.904165663376,216934.08000000007,-197
2007-07-17,555.04,555,null,69.2852923803902,107591.20000000008,0
2007-07-18,553.89,549.5,null,65.06854742848128,107591.20000000008,0
2007-07-19,553.46,548.59,null,61.457430957414026,107591.20000000008,0
2007-07-20,511.9,520.12,null,68.51773230307694,107591.20000000008,0
2007-07-23,519.01,512.51,null,64.45669249407591,107591.20000000008,0
2007-07-24,509.3,514,null,64.31225771955646,107591.20000000008,0
2007-07-25,516.98,509.76,null,60.45129748025589,107591.20000000008,0
2007-07-26,508.74,508,null,60.52285672557337,107591.20000000008,0
2007-07-27,508.53,511.89,null,58.92332789559558,107591.20000000008,0
2007-07-30,512.92,516.11,null,55.74692083610185,107591.20000000008,0
2007-07-31,520.23,510,null,47.44671596346253,107591.20000000008,0
2007-08-01,510.5,512.94,null,48.8527643721956,107591.20000000008,0
2007-08-02,513.72,511.01,null,47.32417469756012,107591.20000000008,0
2007-08-03,510.05,503,null,45.75325480471187,107591.20000000008,0
2007-08-06,503,510,null,49.77902772197678,107591.20000000008,0
2007-08-07,509.75,516.02,null,47.91202056485252,107591.20000000008,0
2007-08-08,519.34,525.78,null,48.08384221818779,107591.20000000008,0
2007-08-09,520.8,514.73,null,47.33387489845656,107591.20000000008,0
2007-08-10,510.18,515.75,null,45.69729458078566,107591.20000000008,0
2007-08-13,519.54,515.5,null,47.255183882758516,107591.20000000008,0
2007-08-14,515.72,508.6,null,46.4347413705498,107591.20000000008,0
2007-08-15,509,497.55,null,44.217215296034105,107591.20000000008,0
2007-08-16,492.02,491.52,null,44.33734939759041,107591.20000000008,0
2007-08-17,497.44,500.04,null,43.78460483120197,107591.20000000008,0
2007-08-20,502.46,497.92,null,45.85139631011194,107591.20000000008,0
2007-08-21,498.94,506.61,null,49.96383244558434,107591.20000000008,0
2007-08-22,509.96,512.75,null,50.19310073967406,107591.20000000008,0
2007-08-23,516,512.19,null,49.56850576941733,107591.20000000008,0
2007-08-24,512.61,515,null,48.707610831126786,107591.20000000008,0
2007-08-27,514.43,513.26,null,49.90198616710446,107591.20000000008,0
2007-08-28,511.53,506.4,null,48.44742413549765,107591.20000000008,0
2007-08-29,507.84,512.88,null,47.14182344428384,107591.20000000008,0
2007-08-30,512.36,511.4,null,50.237758642848114,107591.20000000008,0
2007-08-31,513.1,515.25,null,46.7253714914696,107591.20000000008,0
2007-09-04,515.02,525.15,null,51.921096411312796,107591.20000000008,0
2007-09-05,523.4,527.8,null,54.13069257494758,107591.20000000008,0
2007-09-06,529.36,523.52,null,59.70536267468285,107591.20000000008,0
2007-09-07,517.86,519.35,null,54.57753935201534,107591.20000000008,0
2007-09-10,521.28,514.48,null,52.761172191798096,107591.20000000008,0
2007-09-11,516.99,521.33,null,53.1823866254197,107591.20000000008,0
2007-09-12,520.53,522.65,null,49.49229567563739,107591.20000000008,0
2007-09-13,524.06,524.78,null,47.96254298046685,107591.20000000008,0
2007-09-14,523.2,528.75,null,49.05926020734675,107591.20000000008,0
2007-09-17,526.53,525.3,null,53.138168108227994,107591.20000000008,0
2007-09-18,526.52,535.27,null,52.81881574281995,107591.20000000008,0
2007-09-19,539.27,546.85,null,56.1725907417855,107591.20000000008,0
2007-09-20,547,552.83,null,56.54154567493403,107591.20000000008,0
2007-09-21,556.34,560.1,null,50.59661620658951,107591.20000000008,0
2007-09-24,561,568.02,null,52.6499957326961,107591.20000000008,0
2007-09-25,564,569,null,50.48197072474118,107591.20000000008,0
2007-09-26,570.4,568.16,null,54.072826227808754,107591.20000000008,0
2007-09-27,571.73,567.5,null,56.67409137828004,107591.20000000008,0
2007-09-28,567,567.27,null,56.09205527721194,107591.20000000008,0
2007-10-01,569.97,582.55,null,67.34520780322295,107591.20000000008,0
2007-10-02,583.38,584.39,null,66.15012638751496,107591.20000000008,0
2007-10-03,586.25,584.02,null,68.01557787473264,107591.20000000008,0
2007-10-04,585.09,579.03,null,64.20015672226555,107591.20000000008,0
2007-10-05,587.11,594.05,null,64.74867724867704,107591.20000000008,0
2007-10-08,595,609.62,null,64.37911364633591,107591.20000000008,0
2007-10-09,615.11,615.18,null,61.442006269592255,107591.20000000008,0
2007-10-10,621.36,625.39,null,60.09634290208388,107591.20000000008,0
2007-10-11,633.64,622,null,51.15633672525418,107591.20000000008,0
2007-10-12,623.98,637.39,null,55.15923566878961,107591.20000000008,0
2007-10-15,638.47,620.11,null,46.31806188534402,107591.20000000008,0
2007-10-16,618.49,616,null,49.4996726830635,107591.20000000008,0
2007-10-17,630.45,633.48,null,45.32091516501297,107591.20000000008,0
2007-10-18,635.41,639.62,null,42.45396175827261,107591.20000000008,0
2007-10-19,654.56,644.71,null,44.09437226250496,107591.20000000008,0
2007-10-22,638.67,650.75,null,43.88784218109271,107591.20000000008,0
2007-10-23,661.25,675.77,null,48.98055154344827,107591.20000000008,0
2007-10-24,672.71,675.82,null,43.98796435597728,107591.20000000008,0
2007-10-25,678.68,668.51,null,41.99072028281044,107591.20000000008,0
2007-10-26,674.03,674.6,null,39.87519322150345,107591.20000000008,0
2007-10-29,677.77,679.23,null,34.97616246672039,107591.20000000008,0
2007-10-30,677.51,694.77,null,41.23111359820936,107591.20000000008,0
2007-10-31,700.69,707,null,41.97148856227215,107591.20000000008,0
